"","Year","Gender_Female","Type_code","Total"
"8687",2011,1,"Causes",2
"8688",2011,1,"Causes",11
"8689",2011,1,"Causes",4
"8690",2011,1,"Causes",1
"8691",2011,1,"Causes",57
"8692",2011,1,"Causes",6
"8693",2011,1,"Causes",1
"8694",2011,1,"Causes",1
"8695",2011,1,"Causes",5
"8696",2011,1,"Causes",9
"8697",2011,1,"Causes",75
"8698",2011,1,"Causes",6
"8699",2011,1,"Causes",70
"8700",2011,1,"Causes",248
"8701",2011,1,"Causes",3
"8702",2011,1,"Causes",304
"8703",2011,1,"Causes",2
"8704",2011,1,"Causes",11
"8705",2011,1,"Causes",3
"8706",2011,1,"Causes",3
"8707",2011,1,"Causes",38
"8708",2011,1,"Causes",3
"8709",2011,1,"Causes",5
"8710",2011,1,"Causes",337
"8711",2011,1,"Causes",28
"8712",2011,1,"Causes",17
"8713",2011,1,"Causes",96
"8714",2011,1,"Causes",15
"8715",2011,1,"Causes",315
"8716",2011,1,"Causes",4
"8717",2011,1,"Causes",8
"8718",2011,1,"Causes",1
"8719",2011,1,"Causes",11
"8720",2011,1,"Causes",15
"8721",2011,1,"Causes",9
"8722",2011,1,"Causes",31
"8723",2011,1,"Causes",6
"8724",2011,1,"Causes",7
"8725",2011,1,"Causes",245
"8726",2011,1,"Causes",9
"8727",2011,1,"Causes",3
"8728",2011,1,"Causes",279
"8729",2011,1,"Causes",1
"8730",2011,1,"Causes",3
"8731",2011,1,"Causes",5
"8732",2011,1,"Causes",242
"8733",2011,1,"Causes",276
"8734",2011,1,"Causes",7
"8735",2011,1,"Causes",12
"8736",2011,1,"Causes",2
"8737",2011,1,"Causes",58
"8738",2011,1,"Causes",14
"8739",2011,1,"Causes",32
"8740",2011,1,"Causes",7
"8741",2011,1,"Causes",2
"8742",2011,1,"Causes",8
"8743",2011,1,"Causes",13
"8744",2011,1,"Causes",199
"8745",2011,1,"Causes",177
"8746",2011,1,"Causes",4
"8747",2011,1,"Causes",5
"8748",2011,1,"Causes",162
"8749",2011,1,"Causes",35
"8750",2011,1,"Causes",1
"8751",2011,1,"Causes",4
"8752",2011,1,"Causes",2
"8753",2011,1,"Causes",231
"8754",2011,1,"Causes",5
"8755",2011,1,"Causes",14
"8756",2011,1,"Causes",1
"8757",2011,1,"Causes",5
"8758",2011,1,"Causes",5
"8759",2011,1,"Causes",2
"8760",2011,1,"Causes",2
"8761",2011,1,"Causes",29
"8762",2011,1,"Causes",2
"8763",2011,1,"Causes",2
"8764",2011,1,"Causes",6
"8765",2011,1,"Causes",38
"8766",2011,1,"Causes",36
"8767",2011,1,"Causes",8
"8768",2011,1,"Causes",97
"8769",2011,1,"Causes",75
"8770",2011,1,"Causes",3
"8771",2011,1,"Causes",1
"8772",2011,1,"Causes",5
"8773",2011,1,"Causes",8
"8774",2012,1,"Causes",10
"8775",2012,1,"Causes",3
"8776",2012,1,"Causes",5
"8777",2012,1,"Causes",12
"8778",2012,1,"Causes",2
"8779",2012,1,"Causes",7
"8780",2012,1,"Causes",16
"8781",2012,1,"Causes",2
"8782",2012,1,"Causes",21
"8783",2012,1,"Causes",13
"8784",2012,1,"Causes",27
"8785",2012,1,"Causes",2
"8786",2012,1,"Causes",319
"8787",2012,1,"Causes",26
"8788",2012,1,"Causes",43
"8789",2012,1,"Causes",4
"8790",2012,1,"Causes",1
"8791",2012,1,"Causes",139
"8792",2012,1,"Causes",248
"8793",2012,1,"Causes",1
"8794",2012,1,"Causes",3
"8795",2012,1,"Causes",2
"8796",2012,1,"Causes",2
"8797",2012,1,"Causes",1
"8798",2012,1,"Causes",4
"8799",2012,1,"Causes",19
"8800",2012,1,"Causes",14
"8801",2012,1,"Causes",281
"8802",2012,1,"Causes",29
"8803",2012,1,"Causes",432
"8804",2012,1,"Causes",79
"8805",2012,1,"Causes",3
"8806",2012,1,"Causes",94
"8807",2012,1,"Causes",58
"8808",2012,1,"Causes",5
"8809",2012,1,"Causes",3
"8810",2012,1,"Causes",311
"8811",2012,1,"Causes",10
"8812",2012,1,"Causes",276
"8813",2012,1,"Causes",2
"8814",2012,1,"Causes",11
"8815",2012,1,"Causes",5
"8816",2012,1,"Causes",20
"8817",2012,1,"Causes",13
"8818",2012,1,"Causes",2
"8819",2012,1,"Causes",17
"8820",2012,1,"Causes",286
"8821",2012,1,"Causes",3
"8822",2012,1,"Causes",36
"8823",2012,1,"Causes",186
"8824",2012,1,"Causes",3
"8825",2012,1,"Causes",3
"8826",2012,1,"Causes",4
"8827",2012,1,"Causes",3
"8828",2012,1,"Causes",6
"8829",2012,1,"Causes",1
"8830",2012,1,"Causes",220
"8831",2012,1,"Causes",160
"8832",2012,1,"Causes",2
"8833",2012,1,"Causes",24
"8834",2012,1,"Causes",8
"8835",2012,1,"Causes",89
"8836",2012,1,"Causes",5
"8837",2012,1,"Causes",47
"8838",2012,1,"Causes",1
"8839",2012,1,"Causes",2
"8840",2012,1,"Causes",7
"8841",2012,1,"Causes",2
"8842",2012,1,"Causes",175
"8843",2012,1,"Causes",1
"8844",2012,1,"Causes",7
"8845",2012,1,"Causes",4
"8846",2012,1,"Causes",1
"8847",2012,1,"Causes",41
"8848",2012,1,"Causes",32
"8849",2012,1,"Causes",66
"8850",2012,1,"Causes",4
"8851",2012,1,"Causes",2
"8852",2012,1,"Causes",34
"8853",2012,1,"Causes",2
"8854",2012,1,"Causes",6
"8855",2012,1,"Causes",1
"8856",2012,1,"Causes",6
"8857",2012,1,"Causes",1
"8858",2012,1,"Causes",2
"8859",2012,1,"Causes",1
"8860",2012,1,"Causes",4
"8861",2001,1,"Causes",1
"8862",2001,1,"Causes",15
"8863",2001,1,"Causes",1
"8864",2001,1,"Causes",13
"8865",2001,1,"Causes",1
"8866",2001,1,"Causes",1
"8867",2001,1,"Causes",5
"8868",2001,1,"Causes",11
"8869",2001,1,"Causes",41
"8870",2001,1,"Causes",6
"8871",2001,1,"Causes",202
"8872",2001,1,"Causes",13
"8873",2001,1,"Causes",46
"8874",2001,1,"Causes",3
"8875",2001,1,"Causes",78
"8876",2001,1,"Causes",3
"8877",2001,1,"Causes",6
"8878",2001,1,"Causes",52
"8879",2001,1,"Causes",4
"8880",2001,1,"Causes",1
"8881",2001,1,"Causes",1
"8882",2001,1,"Causes",179
"8883",2001,1,"Causes",3
"8884",2001,1,"Causes",83
"8885",2001,1,"Causes",7
"8886",2001,1,"Causes",7
"8887",2001,1,"Causes",1
"8888",2001,1,"Causes",1
"8889",2001,1,"Causes",38
"8890",2001,1,"Causes",19
"8891",2001,1,"Causes",8
"8892",2001,1,"Causes",97
"8893",2001,1,"Causes",9
"8894",2001,1,"Causes",10
"8895",2001,1,"Causes",3
"8896",2001,1,"Causes",7
"8897",2001,1,"Causes",88
"8898",2001,1,"Causes",6
"8899",2001,1,"Causes",5
"8900",2001,1,"Causes",8
"8901",2001,1,"Causes",58
"8902",2001,1,"Causes",176
"8903",2001,1,"Causes",6
"8904",2001,1,"Causes",169
"8905",2001,1,"Causes",12
"8906",2001,1,"Causes",15
"8907",2001,1,"Causes",9
"8908",2001,1,"Causes",104
"8909",2001,1,"Causes",5
"8910",2001,1,"Causes",3
"8911",2001,1,"Causes",6
"8912",2001,1,"Causes",108
"8913",2001,1,"Causes",51
"8914",2001,1,"Causes",5
"8915",2001,1,"Causes",5
"8916",2001,1,"Causes",125
"8917",2001,1,"Causes",110
"8918",2001,1,"Causes",4
"8919",2001,1,"Causes",1
"8920",2001,1,"Causes",2
"8921",2001,1,"Causes",1
"8922",2001,1,"Causes",6
"8923",2001,1,"Causes",7
"8924",2001,1,"Causes",89
"8925",2001,1,"Causes",7
"8926",2001,1,"Causes",106
"8927",2001,1,"Causes",14
"8928",2001,1,"Causes",7
"8929",2001,1,"Causes",12
"8930",2001,1,"Causes",123
"8931",2001,1,"Causes",79
"8932",2001,1,"Causes",25
"8933",2001,1,"Causes",10
"8934",2001,1,"Causes",67
"8935",2001,1,"Causes",3
"8936",2001,1,"Causes",79
"8937",2001,1,"Causes",1
"8938",2001,1,"Causes",10
"8939",2001,1,"Causes",4
"8940",2001,1,"Causes",14
"8941",2001,1,"Causes",43
"8942",2001,1,"Causes",5
"8943",2001,1,"Causes",14
"8944",2001,1,"Causes",2
"8945",2001,1,"Causes",120
"8946",2002,1,"Causes",1
"8947",2002,1,"Causes",22
"8948",2002,1,"Causes",4
"8949",2002,1,"Causes",3
"8950",2002,1,"Causes",12
"8951",2002,1,"Causes",13
"8952",2002,1,"Causes",10
"8953",2002,1,"Causes",21
"8954",2002,1,"Causes",11
"8955",2002,1,"Causes",125
"8956",2002,1,"Causes",4
"8957",2002,1,"Causes",2
"8958",2002,1,"Causes",89
"8959",2002,1,"Causes",4
"8960",2002,1,"Causes",12
"8961",2002,1,"Causes",16
"8962",2002,1,"Causes",27
"8963",2002,1,"Causes",10
"8964",2002,1,"Causes",2
"8965",2002,1,"Causes",90
"8966",2002,1,"Causes",7
"8967",2002,1,"Causes",3
"8968",2002,1,"Causes",1
"8969",2002,1,"Causes",173
"8970",2002,1,"Causes",2
"8971",2002,1,"Causes",5
"8972",2002,1,"Causes",4
"8973",2002,1,"Causes",19
"8974",2002,1,"Causes",52
"8975",2002,1,"Causes",4
"8976",2002,1,"Causes",1
"8977",2002,1,"Causes",230
"8978",2002,1,"Causes",10
"8979",2002,1,"Causes",2
"8980",2002,1,"Causes",2
"8981",2002,1,"Causes",6
"8982",2002,1,"Causes",5
"8983",2002,1,"Causes",9
"8984",2002,1,"Causes",7
"8985",2002,1,"Causes",3
"8986",2002,1,"Causes",15
"8987",2002,1,"Causes",11
"8988",2002,1,"Causes",9
"8989",2002,1,"Causes",1
"8990",2002,1,"Causes",2
"8991",2002,1,"Causes",220
"8992",2002,1,"Causes",147
"8993",2002,1,"Causes",86
"8994",2002,1,"Causes",8
"8995",2002,1,"Causes",131
"8996",2002,1,"Causes",48
"8997",2002,1,"Causes",107
"8998",2002,1,"Causes",2
"8999",2002,1,"Causes",2
"9000",2002,1,"Causes",2
"9001",2002,1,"Causes",12
"9002",2002,1,"Causes",1
"9003",2002,1,"Causes",2
"9004",2002,1,"Causes",172
"9005",2002,1,"Causes",2
"9006",2002,1,"Causes",73
"9007",2002,1,"Causes",2
"9008",2002,1,"Causes",85
"9009",2002,1,"Causes",85
"9010",2002,1,"Causes",4
"9011",2002,1,"Causes",101
"9012",2002,1,"Causes",5
"9013",2002,1,"Causes",8
"9014",2002,1,"Causes",13
"9015",2002,1,"Causes",2
"9016",2002,1,"Causes",52
"9017",2002,1,"Causes",103
"9018",2002,1,"Causes",110
"9019",2002,1,"Causes",16
"9020",2002,1,"Causes",38
"9021",2002,1,"Causes",1
"9022",2002,1,"Causes",1
"9023",2002,1,"Causes",1
"9024",2002,1,"Causes",67
"9025",2002,1,"Causes",13
"9026",2002,1,"Causes",54
"9027",2002,1,"Causes",7
"9028",2002,1,"Causes",15
"9029",2003,1,"Causes",12
"9030",2003,1,"Causes",12
"9031",2003,1,"Causes",1
"9032",2003,1,"Causes",17
"9033",2003,1,"Causes",1
"9034",2003,1,"Causes",6
"9035",2003,1,"Causes",6
"9036",2003,1,"Causes",64
"9037",2003,1,"Causes",2
"9038",2003,1,"Causes",7
"9039",2003,1,"Causes",1
"9040",2003,1,"Causes",1
"9041",2003,1,"Causes",1
"9042",2003,1,"Causes",3
"9043",2003,1,"Causes",133
"9044",2003,1,"Causes",21
"9045",2003,1,"Causes",119
"9046",2003,1,"Causes",40
"9047",2003,1,"Causes",8
"9048",2003,1,"Causes",3
"9049",2003,1,"Causes",6
"9050",2003,1,"Causes",169
"9051",2003,1,"Causes",22
"9052",2003,1,"Causes",2
"9053",2003,1,"Causes",47
"9054",2003,1,"Causes",119
"9055",2003,1,"Causes",39
"9056",2003,1,"Causes",86
"9057",2003,1,"Causes",8
"9058",2003,1,"Causes",1
"9059",2003,1,"Causes",1
"9060",2003,1,"Causes",3
"9061",2003,1,"Causes",121
"9062",2003,1,"Causes",1
"9063",2003,1,"Causes",168
"9064",2003,1,"Causes",92
"9065",2003,1,"Causes",5
"9066",2003,1,"Causes",86
"9067",2003,1,"Causes",2
"9068",2003,1,"Causes",1
"9069",2003,1,"Causes",12
"9070",2003,1,"Causes",6
"9071",2003,1,"Causes",1
"9072",2003,1,"Causes",14
"9073",2003,1,"Causes",118
"9074",2003,1,"Causes",87
"9075",2003,1,"Causes",2
"9076",2003,1,"Causes",4
"9077",2003,1,"Causes",2
"9078",2003,1,"Causes",2
"9079",2003,1,"Causes",5
"9080",2003,1,"Causes",1
"9081",2003,1,"Causes",6
"9082",2003,1,"Causes",63
"9083",2003,1,"Causes",3
"9084",2003,1,"Causes",35
"9085",2003,1,"Causes",10
"9086",2003,1,"Causes",145
"9087",2003,1,"Causes",61
"9088",2003,1,"Causes",4
"9089",2003,1,"Causes",1
"9090",2003,1,"Causes",140
"9091",2003,1,"Causes",7
"9092",2003,1,"Causes",21
"9093",2003,1,"Causes",1
"9094",2003,1,"Causes",9
"9095",2003,1,"Causes",1
"9096",2003,1,"Causes",70
"9097",2003,1,"Causes",90
"9098",2003,1,"Causes",87
"9099",2003,1,"Causes",1
"9100",2004,1,"Causes",1
"9101",2004,1,"Causes",17
"9102",2004,1,"Causes",7
"9103",2004,1,"Causes",10
"9104",2004,1,"Causes",7
"9105",2004,1,"Causes",1
"9106",2004,1,"Causes",5
"9107",2004,1,"Causes",5
"9108",2004,1,"Causes",20
"9109",2004,1,"Causes",90
"9110",2004,1,"Causes",2
"9111",2004,1,"Causes",9
"9112",2004,1,"Causes",4
"9113",2004,1,"Causes",17
"9114",2004,1,"Causes",1
"9115",2004,1,"Causes",77
"9116",2004,1,"Causes",2
"9117",2004,1,"Causes",147
"9118",2004,1,"Causes",34
"9119",2004,1,"Causes",3
"9120",2004,1,"Causes",3
"9121",2004,1,"Causes",4
"9122",2004,1,"Causes",7
"9123",2004,1,"Causes",2
"9124",2004,1,"Causes",27
"9125",2004,1,"Causes",3
"9126",2004,1,"Causes",50
"9127",2004,1,"Causes",44
"9128",2004,1,"Causes",183
"9129",2004,1,"Causes",2
"9130",2004,1,"Causes",14
"9131",2004,1,"Causes",9
"9132",2004,1,"Causes",13
"9133",2004,1,"Causes",8
"9134",2004,1,"Causes",68
"9135",2004,1,"Causes",41
"9136",2004,1,"Causes",87
"9137",2004,1,"Causes",31
"9138",2004,1,"Causes",73
"9139",2004,1,"Causes",3
"9140",2004,1,"Causes",1
"9141",2004,1,"Causes",3
"9142",2004,1,"Causes",1
"9143",2004,1,"Causes",1
"9144",2004,1,"Causes",124
"9145",2004,1,"Causes",174
"9146",2004,1,"Causes",1
"9147",2004,1,"Causes",4
"9148",2004,1,"Causes",1
"9149",2004,1,"Causes",5
"9150",2004,1,"Causes",3
"9151",2004,1,"Causes",112
"9152",2004,1,"Causes",72
"9153",2004,1,"Causes",66
"9154",2004,1,"Causes",131
"9155",2004,1,"Causes",10
"9156",2004,1,"Causes",1
"9157",2004,1,"Causes",28
"9158",2004,1,"Causes",2
"9159",2004,1,"Causes",99
"9160",2004,1,"Causes",2
"9161",2004,1,"Causes",73
"9162",2004,1,"Causes",3
"9163",2004,1,"Causes",59
"9164",2004,1,"Causes",8
"9165",2004,1,"Causes",77
"9166",2004,1,"Causes",16
"9167",2004,1,"Causes",82
"9168",2004,1,"Causes",1
"9169",2004,1,"Causes",152
"9170",2004,1,"Causes",12
"9171",2005,1,"Causes",13
"9172",2005,1,"Causes",1
"9173",2005,1,"Causes",1
"9174",2005,1,"Causes",2
"9175",2005,1,"Causes",1
"9176",2005,1,"Causes",9
"9177",2005,1,"Causes",5
"9178",2005,1,"Causes",13
"9179",2005,1,"Causes",1
"9180",2005,1,"Causes",4
"9181",2005,1,"Causes",208
"9182",2005,1,"Causes",39
"9183",2005,1,"Causes",12
"9184",2005,1,"Causes",53
"9185",2005,1,"Causes",5
"9186",2005,1,"Causes",2
"9187",2005,1,"Causes",113
"9188",2005,1,"Causes",3
"9189",2005,1,"Causes",6
"9190",2005,1,"Causes",65
"9191",2005,1,"Causes",10
"9192",2005,1,"Causes",28
"9193",2005,1,"Causes",18
"9194",2005,1,"Causes",6
"9195",2005,1,"Causes",111
"9196",2005,1,"Causes",1
"9197",2005,1,"Causes",9
"9198",2005,1,"Causes",10
"9199",2005,1,"Causes",7
"9200",2005,1,"Causes",1
"9201",2005,1,"Causes",4
"9202",2005,1,"Causes",69
"9203",2005,1,"Causes",9
"9204",2005,1,"Causes",4
"9205",2005,1,"Causes",6
"9206",2005,1,"Causes",2
"9207",2005,1,"Causes",25
"9208",2005,1,"Causes",128
"9209",2005,1,"Causes",104
"9210",2005,1,"Causes",46
"9211",2005,1,"Causes",1
"9212",2005,1,"Causes",1
"9213",2005,1,"Causes",190
"9214",2005,1,"Causes",10
"9215",2005,1,"Causes",3
"9216",2005,1,"Causes",4
"9217",2005,1,"Causes",8
"9218",2005,1,"Causes",5
"9219",2005,1,"Causes",63
"9220",2005,1,"Causes",1
"9221",2005,1,"Causes",131
"9222",2005,1,"Causes",7
"9223",2005,1,"Causes",6
"9224",2005,1,"Causes",1
"9225",2005,1,"Causes",2
"9226",2005,1,"Causes",15
"9227",2005,1,"Causes",1
"9228",2005,1,"Causes",5
"9229",2005,1,"Causes",46
"9230",2005,1,"Causes",31
"9231",2005,1,"Causes",7
"9232",2005,1,"Causes",87
"9233",2005,1,"Causes",168
"9234",2005,1,"Causes",38
"9235",2005,1,"Causes",1
"9236",2005,1,"Causes",90
"9237",2005,1,"Causes",88
"9238",2005,1,"Causes",2
"9239",2005,1,"Causes",2
"9240",2005,1,"Causes",1
"9241",2005,1,"Causes",4
"9242",2005,1,"Causes",14
"9243",2005,1,"Causes",166
"9244",2005,1,"Causes",40
"9245",2005,1,"Causes",11
"9246",2005,1,"Causes",1
"9247",2005,1,"Causes",8
"9248",2006,1,"Causes",1
"9249",2006,1,"Causes",2
"9250",2006,1,"Causes",3
"9251",2006,1,"Causes",24
"9252",2006,1,"Causes",6
"9253",2006,1,"Causes",1
"9254",2006,1,"Causes",2
"9255",2006,1,"Causes",4
"9256",2006,1,"Causes",2
"9257",2006,1,"Causes",15
"9258",2006,1,"Causes",17
"9259",2006,1,"Causes",55
"9260",2006,1,"Causes",4
"9261",2006,1,"Causes",28
"9262",2006,1,"Causes",124
"9263",2006,1,"Causes",6
"9264",2006,1,"Causes",18
"9265",2006,1,"Causes",2
"9266",2006,1,"Causes",1
"9267",2006,1,"Causes",5
"9268",2006,1,"Causes",10
"9269",2006,1,"Causes",6
"9270",2006,1,"Causes",3
"9271",2006,1,"Causes",1
"9272",2006,1,"Causes",23
"9273",2006,1,"Causes",271
"9274",2006,1,"Causes",42
"9275",2006,1,"Causes",60
"9276",2006,1,"Causes",3
"9277",2006,1,"Causes",3
"9278",2006,1,"Causes",3
"9279",2006,1,"Causes",6
"9280",2006,1,"Causes",4
"9281",2006,1,"Causes",8
"9282",2006,1,"Causes",1
"9283",2006,1,"Causes",66
"9284",2006,1,"Causes",1
"9285",2006,1,"Causes",148
"9286",2006,1,"Causes",6
"9287",2006,1,"Causes",30
"9288",2006,1,"Causes",4
"9289",2006,1,"Causes",11
"9290",2006,1,"Causes",257
"9291",2006,1,"Causes",4
"9292",2006,1,"Causes",3
"9293",2006,1,"Causes",6
"9294",2006,1,"Causes",35
"9295",2006,1,"Causes",47
"9296",2006,1,"Causes",37
"9297",2006,1,"Causes",1
"9298",2006,1,"Causes",2
"9299",2006,1,"Causes",28
"9300",2006,1,"Causes",31
"9301",2006,1,"Causes",6
"9302",2006,1,"Causes",1
"9303",2006,1,"Causes",1
"9304",2006,1,"Causes",5
"9305",2006,1,"Causes",1
"9306",2006,1,"Causes",120
"9307",2006,1,"Causes",2
"9308",2006,1,"Causes",1
"9309",2006,1,"Causes",1
"9310",2006,1,"Causes",246
"9311",2006,1,"Causes",113
"9312",2006,1,"Causes",6
"9313",2006,1,"Causes",26
"9314",2006,1,"Causes",1
"9315",2006,1,"Causes",6
"9316",2006,1,"Causes",137
"9317",2006,1,"Causes",153
"9318",2006,1,"Causes",27
"9319",2006,1,"Causes",1
"9320",2006,1,"Causes",2
"9321",2006,1,"Causes",97
"9322",2006,1,"Causes",7
"9323",2006,1,"Causes",2
"9324",2006,1,"Causes",8
"9325",2007,1,"Causes",7
"9326",2007,1,"Causes",25
"9327",2007,1,"Causes",3
"9328",2007,1,"Causes",1
"9329",2007,1,"Causes",2
"9330",2007,1,"Causes",5
"9331",2007,1,"Causes",1
"9332",2007,1,"Causes",3
"9333",2007,1,"Causes",70
"9334",2007,1,"Causes",265
"9335",2007,1,"Causes",15
"9336",2007,1,"Causes",43
"9337",2007,1,"Causes",1
"9338",2007,1,"Causes",3
"9339",2007,1,"Causes",6
"9340",2007,1,"Causes",5
"9341",2007,1,"Causes",1
"9342",2007,1,"Causes",16
"9343",2007,1,"Causes",1
"9344",2007,1,"Causes",95
"9345",2007,1,"Causes",10
"9346",2007,1,"Causes",4
"9347",2007,1,"Causes",14
"9348",2007,1,"Causes",41
"9349",2007,1,"Causes",16
"9350",2007,1,"Causes",1
"9351",2007,1,"Causes",66
"9352",2007,1,"Causes",5
"9353",2007,1,"Causes",3
"9354",2007,1,"Causes",7
"9355",2007,1,"Causes",2
"9356",2007,1,"Causes",12
"9357",2007,1,"Causes",1
"9358",2007,1,"Causes",146
"9359",2007,1,"Causes",25
"9360",2007,1,"Causes",295
"9361",2007,1,"Causes",4
"9362",2007,1,"Causes",3
"9363",2007,1,"Causes",84
"9364",2007,1,"Causes",1
"9365",2007,1,"Causes",8
"9366",2007,1,"Causes",6
"9367",2007,1,"Causes",13
"9368",2007,1,"Causes",1
"9369",2007,1,"Causes",1
"9370",2007,1,"Causes",36
"9371",2007,1,"Causes",3
"9372",2007,1,"Causes",12
"9373",2007,1,"Causes",11
"9374",2007,1,"Causes",122
"9375",2007,1,"Causes",1
"9376",2007,1,"Causes",34
"9377",2007,1,"Causes",265
"9378",2007,1,"Causes",13
"9379",2007,1,"Causes",2
"9380",2007,1,"Causes",1
"9381",2007,1,"Causes",142
"9382",2007,1,"Causes",3
"9383",2007,1,"Causes",115
"9384",2007,1,"Causes",33
"9385",2007,1,"Causes",1
"9386",2007,1,"Causes",136
"9387",2007,1,"Causes",1
"9388",2007,1,"Causes",8
"9389",2007,1,"Causes",2
"9390",2007,1,"Causes",10
"9391",2007,1,"Causes",1
"9392",2007,1,"Causes",66
"9393",2007,1,"Causes",9
"9394",2007,1,"Causes",11
"9395",2008,1,"Causes",1
"9396",2008,1,"Causes",22
"9397",2008,1,"Causes",1
"9398",2008,1,"Causes",2
"9399",2008,1,"Causes",6
"9400",2008,1,"Causes",8
"9401",2008,1,"Causes",1
"9402",2008,1,"Causes",1
"9403",2008,1,"Causes",89
"9404",2008,1,"Causes",4
"9405",2008,1,"Causes",8
"9406",2008,1,"Causes",59
"9407",2008,1,"Causes",6
"9408",2008,1,"Causes",15
"9409",2008,1,"Causes",4
"9410",2008,1,"Causes",45
"9411",2008,1,"Causes",26
"9412",2008,1,"Causes",1
"9413",2008,1,"Causes",8
"9414",2008,1,"Causes",18
"9415",2008,1,"Causes",319
"9416",2008,1,"Causes",1
"9417",2008,1,"Causes",7
"9418",2008,1,"Causes",55
"9419",2008,1,"Causes",1
"9420",2008,1,"Causes",4
"9421",2008,1,"Causes",7
"9422",2008,1,"Causes",10
"9423",2008,1,"Causes",131
"9424",2008,1,"Causes",12
"9425",2008,1,"Causes",8
"9426",2008,1,"Causes",319
"9427",2008,1,"Causes",6
"9428",2008,1,"Causes",2
"9429",2008,1,"Causes",3
"9430",2008,1,"Causes",49
"9431",2008,1,"Causes",5
"9432",2008,1,"Causes",21
"9433",2008,1,"Causes",2
"9434",2008,1,"Causes",7
"9435",2008,1,"Causes",5
"9436",2008,1,"Causes",101
"9437",2008,1,"Causes",8
"9438",2008,1,"Causes",3
"9439",2008,1,"Causes",1
"9440",2008,1,"Causes",124
"9441",2008,1,"Causes",6
"9442",2008,1,"Causes",4
"9443",2008,1,"Causes",1
"9444",2008,1,"Causes",124
"9445",2008,1,"Causes",2
"9446",2008,1,"Causes",4
"9447",2008,1,"Causes",46
"9448",2008,1,"Causes",8
"9449",2008,1,"Causes",264
"9450",2008,1,"Causes",2
"9451",2008,1,"Causes",13
"9452",2008,1,"Causes",25
"9453",2008,1,"Causes",2
"9454",2008,1,"Causes",5
"9455",2008,1,"Causes",150
"9456",2008,1,"Causes",78
"9457",2008,1,"Causes",1
"9458",2008,1,"Causes",3
"9459",2008,1,"Causes",20
"9460",2008,1,"Causes",11
"9461",2008,1,"Causes",6
"9462",2008,1,"Causes",10
"9463",2008,1,"Causes",118
"9464",2008,1,"Causes",5
"9465",2009,1,"Causes",1
"9466",2009,1,"Causes",1
"9467",2009,1,"Causes",3
"9468",2009,1,"Causes",1
"9469",2009,1,"Causes",2
"9470",2009,1,"Causes",1
"9471",2009,1,"Causes",5
"9472",2009,1,"Causes",4
"9473",2009,1,"Causes",1
"9474",2009,1,"Causes",11
"9475",2009,1,"Causes",7
"9476",2009,1,"Causes",13
"9477",2009,1,"Causes",94
"9478",2009,1,"Causes",3
"9479",2009,1,"Causes",17
"9480",2009,1,"Causes",16
"9481",2009,1,"Causes",3
"9482",2009,1,"Causes",56
"9483",2009,1,"Causes",49
"9484",2009,1,"Causes",1
"9485",2009,1,"Causes",328
"9486",2009,1,"Causes",23
"9487",2009,1,"Causes",1
"9488",2009,1,"Causes",20
"9489",2009,1,"Causes",2
"9490",2009,1,"Causes",4
"9491",2009,1,"Causes",3
"9492",2009,1,"Causes",11
"9493",2009,1,"Causes",51
"9494",2009,1,"Causes",3
"9495",2009,1,"Causes",139
"9496",2009,1,"Causes",9
"9497",2009,1,"Causes",24
"9498",2009,1,"Causes",1
"9499",2009,1,"Causes",2
"9500",2009,1,"Causes",19
"9501",2009,1,"Causes",17
"9502",2009,1,"Causes",5
"9503",2009,1,"Causes",8
"9504",2009,1,"Causes",230
"9505",2009,1,"Causes",38
"9506",2009,1,"Causes",2
"9507",2009,1,"Causes",4
"9508",2009,1,"Causes",3
"9509",2009,1,"Causes",6
"9510",2009,1,"Causes",4
"9511",2009,1,"Causes",11
"9512",2009,1,"Causes",91
"9513",2009,1,"Causes",2
"9514",2009,1,"Causes",13
"9515",2009,1,"Causes",19
"9516",2009,1,"Causes",1
"9517",2009,1,"Causes",3
"9518",2009,1,"Causes",16
"9519",2009,1,"Causes",11
"9520",2009,1,"Causes",19
"9521",2009,1,"Causes",131
"9522",2009,1,"Causes",254
"9523",2009,1,"Causes",1
"9524",2009,1,"Causes",11
"9525",2009,1,"Causes",36
"9526",2009,1,"Causes",3
"9527",2009,1,"Causes",113
"9528",2009,1,"Causes",7
"9529",2009,1,"Causes",119
"9530",2009,1,"Causes",13
"9531",2009,1,"Causes",92
"9532",2009,1,"Causes",7
"9533",2009,1,"Causes",50
"9534",2009,1,"Causes",1
"9535",2009,1,"Causes",2
"9536",2009,1,"Causes",141
"9537",2009,1,"Causes",4
"9538",2009,1,"Causes",8
"9539",2009,1,"Causes",5
"9540",2010,1,"Causes",2
"9541",2010,1,"Causes",1
"9542",2010,1,"Causes",27
"9543",2010,1,"Causes",4
"9544",2010,1,"Causes",1
"9545",2010,1,"Causes",1
"9546",2010,1,"Causes",8
"9547",2010,1,"Causes",2
"9548",2010,1,"Causes",10
"9549",2010,1,"Causes",21
"9550",2010,1,"Causes",2
"9551",2010,1,"Causes",7
"9552",2010,1,"Causes",258
"9553",2010,1,"Causes",57
"9554",2010,1,"Causes",1
"9555",2010,1,"Causes",18
"9556",2010,1,"Causes",65
"9557",2010,1,"Causes",29
"9558",2010,1,"Causes",3
"9559",2010,1,"Causes",5
